[2020-09-01 10:01:54]	select * from _tbl_admin where UserName='admin@admin.com' and Password='123456' 
[2020-09-01 12:46:02]	SELECT COUNT(EnquiryID) AS cnt FROM _tbl_tour_enquiry where PackageDateandCostID='1'
[2020-09-01 12:46:02]	SELECT COUNT(EnquiryID) AS cnt FROM _tbl_tour_enquiry where PackageDateandCostID='2'
[2020-09-01 12:46:02]	select * from _tbl_tour_enquiry where PackageID='1'
[2020-09-01 12:46:02]	select * from _tbl_package_date_cost where PackageID='1' and DateandCostID='2'
[2020-09-01 12:46:02]	select * from _tbl_package_date_cost where PackageID='1' and DateandCostID='1'
[2020-09-01 12:46:09]	select * from _tbl_tour_enquiry where md5(PackageID)='c4ca4238a0b923820dcc509a6f75849b'
[2020-09-01 12:46:09]	select * from _tbl_tours_package where md5(PackageID)='c4ca4238a0b923820dcc509a6f75849b'
[2020-09-01 12:46:09]	select * from _tbl_package_date_cost where DateandCostID='2'
[2020-09-01 12:46:33]	select * from _tbl_tour_enquiry where md5(PackageID)='c4ca4238a0b923820dcc509a6f75849b'
[2020-09-01 12:46:33]	select * from _tbl_tours_package where md5(PackageID)='c4ca4238a0b923820dcc509a6f75849b'
[2020-09-01 12:46:33]	select * from _tbl_package_date_cost where DateandCostID='2'
[2020-09-01 12:48:21]	select * from _tbl_tours_package where md5(PackageID)='c4ca4238a0b923820dcc509a6f75849b'
[2020-09-01 12:48:21]	select * from _tbl_tour where TourTypeID='1'
[2020-09-01 12:48:21]	select * from _tbl_sub_tour where SubTourTypeID='1'
[2020-09-01 12:48:21]	select * from _tbl_package_date_cost where PackageID='1' order by DateandCostID
[2020-09-01 12:48:21]	SELECT COUNT(EnquiryID) AS cnt FROM _tbl_tour_enquiry where PackageDateandCostID='1'
[2020-09-01 12:48:21]	SELECT COUNT(EnquiryID) AS cnt FROM _tbl_tour_enquiry where PackageDateandCostID='2'
[2020-09-01 12:48:21]	select * from _tbl_tour_enquiry where PackageID='1'
[2020-09-01 12:48:21]	select * from _tbl_package_date_cost where PackageID='1' and DateandCostID='2'
[2020-09-01 12:48:21]	select * from _tbl_package_date_cost where PackageID='1' and DateandCostID='1'
[2020-09-01 12:48:24]	select * from _tbl_tour_enquiry where md5(EnquiryID)='c81e728d9d4c2f636f067f89cc14862c'
[2020-09-01 12:48:24]	select * from _tbl_tours_package where md5(PackageID)='1'
[2020-09-01 12:48:24]	select * from _tbl_package_date_cost where DateandCostID='1'
[2020-09-01 12:48:37]	select * from _tbl_tours_package where md5(PackageID)='c4ca4238a0b923820dcc509a6f75849b'
[2020-09-01 12:48:37]	select * from _tbl_tour where TourTypeID='1'
[2020-09-01 12:48:37]	select * from _tbl_sub_tour where SubTourTypeID='1'
[2020-09-01 12:48:37]	select * from _tbl_package_date_cost where PackageID='1' order by DateandCostID
[2020-09-01 12:48:37]	SELECT COUNT(EnquiryID) AS cnt FROM _tbl_tour_enquiry where PackageDateandCostID='1'
[2020-09-01 12:48:37]	SELECT COUNT(EnquiryID) AS cnt FROM _tbl_tour_enquiry where PackageDateandCostID='2'
[2020-09-01 12:48:37]	select * from _tbl_tour_enquiry where PackageID='1'
[2020-09-01 12:48:37]	select * from _tbl_package_date_cost where PackageID='1' and DateandCostID='2'
[2020-09-01 12:48:38]	select * from _tbl_package_date_cost where PackageID='1' and DateandCostID='1'
[2020-09-01 12:48:42]	select * from _tbl_tour_enquiry where md5(EnquiryID)='c4ca4238a0b923820dcc509a6f75849b'
[2020-09-01 12:48:42]	select * from _tbl_tours_package where md5(PackageID)='1'
[2020-09-01 12:48:42]	select * from _tbl_package_date_cost where DateandCostID='2'
[2020-09-01 12:49:06]	select * from _tbl_tours_package where md5(PackageID)='c4ca4238a0b923820dcc509a6f75849b'
[2020-09-01 12:49:06]	select * from _tbl_tour where TourTypeID='1'
[2020-09-01 12:49:06]	select * from _tbl_sub_tour where SubTourTypeID='1'
[2020-09-01 12:49:06]	select * from _tbl_package_date_cost where PackageID='1' order by DateandCostID
[2020-09-01 12:49:06]	SELECT COUNT(EnquiryID) AS cnt FROM _tbl_tour_enquiry where PackageDateandCostID='1'
[2020-09-01 12:49:06]	SELECT COUNT(EnquiryID) AS cnt FROM _tbl_tour_enquiry where PackageDateandCostID='2'
[2020-09-01 12:49:06]	select * from _tbl_tour_enquiry where PackageID='1'
[2020-09-01 12:49:06]	select * from _tbl_package_date_cost where PackageID='1' and DateandCostID='2'
[2020-09-01 12:49:06]	select * from _tbl_package_date_cost where PackageID='1' and DateandCostID='1'
[2020-09-01 12:49:09]	select * from _tbl_tour_enquiry where md5(EnquiryID)='c81e728d9d4c2f636f067f89cc14862c'
[2020-09-01 12:49:09]	select * from _tbl_tours_package where PackageID='1'
[2020-09-01 12:49:09]	select * from _tbl_package_date_cost where DateandCostID='1'
[2020-09-01 12:49:16]	insert into `_tbl_package_date_cost` (`TourDate`,`PackagePrice`,`OfferPrice`,`SavePrice`,`PackageID`,`IsActive`,`AddedOn`) values ('','','',Null,'','','2020-09-01 12:49:16')
[2020-09-01 12:49:16]	SQLSTATE[22007]: Invalid datetime format: 1292 Incorrect datetime value: '' for column 'TourDate' at row 1
[2020-09-01 12:49:21]	select * from _tbl_tours_package where md5(PackageID)='c4ca4238a0b923820dcc509a6f75849b'
[2020-09-01 12:49:21]	select * from _tbl_tour where TourTypeID='1'
[2020-09-01 12:49:21]	select * from _tbl_sub_tour where SubTourTypeID='1'
[2020-09-01 12:49:21]	select * from _tbl_package_date_cost where PackageID='1' order by DateandCostID
[2020-09-01 12:49:21]	SELECT COUNT(EnquiryID) AS cnt FROM _tbl_tour_enquiry where PackageDateandCostID='1'
[2020-09-01 12:49:21]	SELECT COUNT(EnquiryID) AS cnt FROM _tbl_tour_enquiry where PackageDateandCostID='2'
[2020-09-01 12:49:21]	select * from _tbl_tour_enquiry where PackageID='1'
[2020-09-01 12:49:21]	select * from _tbl_package_date_cost where PackageID='1' and DateandCostID='2'
[2020-09-01 12:49:21]	select * from _tbl_package_date_cost where PackageID='1' and DateandCostID='1'
[2020-09-01 12:49:50]	select * from _tbl_tours_package where md5(PackageID)='c4ca4238a0b923820dcc509a6f75849b'
[2020-09-01 12:49:50]	select * from _tbl_tour where TourTypeID='1'
[2020-09-01 12:49:50]	select * from _tbl_sub_tour where SubTourTypeID='1'
[2020-09-01 12:49:50]	select * from _tbl_package_date_cost where PackageID='1' order by DateandCostID
[2020-09-01 12:49:50]	SELECT COUNT(EnquiryID) AS cnt FROM _tbl_tour_enquiry where PackageDateandCostID='1'
[2020-09-01 12:49:50]	SELECT COUNT(EnquiryID) AS cnt FROM _tbl_tour_enquiry where PackageDateandCostID='2'
[2020-09-01 12:49:50]	select * from _tbl_tour_enquiry where PackageID='1'
[2020-09-01 12:49:50]	select * from _tbl_package_date_cost where PackageID='1' and DateandCostID='2'
[2020-09-01 12:49:50]	select * from _tbl_package_date_cost where PackageID='1' and DateandCostID='1'
[2020-09-01 12:50:19]	select * from _tbl_tours_package where md5(PackageID)='c4ca4238a0b923820dcc509a6f75849b'
[2020-09-01 12:50:19]	select * from _tbl_tour where TourTypeID='1'
[2020-09-01 12:50:19]	select * from _tbl_sub_tour where SubTourTypeID='1'
[2020-09-01 12:50:19]	select * from _tbl_package_date_cost where PackageID='1' order by DateandCostID
[2020-09-01 12:50:19]	SELECT COUNT(EnquiryID) AS cnt FROM _tbl_tour_enquiry where PackageDateandCostID='1'
[2020-09-01 12:50:19]	SELECT COUNT(EnquiryID) AS cnt FROM _tbl_tour_enquiry where PackageDateandCostID='2'
[2020-09-01 12:50:19]	select * from _tbl_tour_enquiry where PackageID='1'
[2020-09-01 12:50:19]	select * from _tbl_package_date_cost where PackageID='1' and DateandCostID='2'
[2020-09-01 12:50:19]	select * from _tbl_package_date_cost where PackageID='1' and DateandCostID='1'
[2020-09-01 12:50:46]	select * from _tbl_tours_package where md5(PackageID)='c4ca4238a0b923820dcc509a6f75849b'
[2020-09-01 12:50:46]	select * from _tbl_tour where TourTypeID='1'
[2020-09-01 12:50:46]	select * from _tbl_sub_tour where SubTourTypeID='1'
[2020-09-01 12:50:46]	select * from _tbl_package_date_cost where PackageID='1' order by DateandCostID
[2020-09-01 12:50:46]	SELECT COUNT(EnquiryID) AS cnt FROM _tbl_tour_enquiry where PackageDateandCostID='1'
[2020-09-01 12:50:46]	SELECT COUNT(EnquiryID) AS cnt FROM _tbl_tour_enquiry where PackageDateandCostID='2'
[2020-09-01 12:50:46]	select * from _tbl_tour_enquiry where PackageID='1'
[2020-09-01 12:50:46]	select * from _tbl_package_date_cost where PackageID='1' and DateandCostID='2'
[2020-09-01 12:50:46]	select * from _tbl_package_date_cost where PackageID='1' and DateandCostID='1'
[2020-09-01 12:51:25]	select * from _tbl_tours_package where md5(PackageID)='c4ca4238a0b923820dcc509a6f75849b'
[2020-09-01 12:51:25]	select * from _tbl_tour where TourTypeID='1'
[2020-09-01 12:51:25]	select * from _tbl_sub_tour where SubTourTypeID='1'
[2020-09-01 12:51:25]	select * from _tbl_package_date_cost where PackageID='1' order by DateandCostID
[2020-09-01 12:51:25]	SELECT COUNT(EnquiryID) AS cnt FROM _tbl_tour_enquiry where PackageDateandCostID='1'
[2020-09-01 12:51:25]	SELECT COUNT(EnquiryID) AS cnt FROM _tbl_tour_enquiry where PackageDateandCostID='2'
[2020-09-01 12:51:25]	select * from _tbl_tour_enquiry where PackageID='1'
[2020-09-01 12:51:25]	select * from _tbl_package_date_cost where PackageID='1' and DateandCostID='2'
[2020-09-01 12:51:25]	select * from _tbl_package_date_cost where PackageID='1' and DateandCostID='1'
[2020-09-01 12:53:08]	select * from _tbl_tours_package where md5(PackageID)='c4ca4238a0b923820dcc509a6f75849b'
[2020-09-01 12:53:08]	select * from _tbl_tour where TourTypeID='1'
[2020-09-01 12:53:08]	select * from _tbl_sub_tour where SubTourTypeID='1'
[2020-09-01 12:53:08]	select * from _tbl_package_date_cost where PackageID='1' order by DateandCostID
[2020-09-01 12:53:08]	SELECT COUNT(EnquiryID) AS cnt FROM _tbl_tour_enquiry where PackageDateandCostID='1'
[2020-09-01 12:53:08]	SELECT COUNT(EnquiryID) AS cnt FROM _tbl_tour_enquiry where PackageDateandCostID='2'
[2020-09-01 12:53:08]	select * from _tbl_tour_enquiry where PackageID='1'
[2020-09-01 12:53:08]	select * from _tbl_package_date_cost where PackageID='1' and DateandCostID='2'
[2020-09-01 12:53:08]	select * from _tbl_package_date_cost where PackageID='1' and DateandCostID='1'
[2020-09-01 12:58:20]	select * from _tbl_tours_package where md5(PackageID)='c4ca4238a0b923820dcc509a6f75849b'
[2020-09-01 12:58:20]	select * from _tbl_tour where TourTypeID='1'
[2020-09-01 12:58:20]	select * from _tbl_sub_tour where SubTourTypeID='1'
[2020-09-01 12:58:20]	select * from _tbl_package_date_cost where PackageID='1' order by DateandCostID
[2020-09-01 12:58:20]	SELECT COUNT(EnquiryID) AS cnt FROM _tbl_tour_enquiry where PackageDateandCostID='1'
[2020-09-01 12:58:20]	SELECT COUNT(EnquiryID) AS cnt FROM _tbl_tour_enquiry where PackageDateandCostID='2'
[2020-09-01 12:58:20]	select * from _tbl_tour_enquiry where PackageID='1'
[2020-09-01 12:58:20]	select * from _tbl_package_date_cost where PackageID='1' and DateandCostID='2'
[2020-09-01 12:58:20]	select * from _tbl_package_date_cost where PackageID='1' and DateandCostID='1'
[2020-09-01 12:58:24]	select * from _tbl_package_date_cost where md5(DateandCostID)='d41d8cd98f00b204e9800998ecf8427e'
[2020-09-01 12:58:24]	select * from _tbl_tours_package where md5(PackageID)=''
[2020-09-01 12:59:04]	select * from _tbl_package_date_cost where md5(DateandCostID)='d41d8cd98f00b204e9800998ecf8427e'
[2020-09-01 12:59:04]	select * from _tbl_tours_package where md5(PackageID)=''
[2020-09-01 12:59:42]	select * from _tbl_package_date_cost where md5(DateandCostID)='d41d8cd98f00b204e9800998ecf8427e'
[2020-09-01 12:59:42]	select * from _tbl_tours_package where md5(PackageID)=''
[2020-09-01 13:00:01]	select * from _tbl_tour_enquiry where md5(EnquiryID)='c4ca4238a0b923820dcc509a6f75849b'
[2020-09-01 13:00:01]	select * from _tbl_tours_package where PackageID='1'
[2020-09-01 13:00:01]	select * from _tbl_package_date_cost where DateandCostID='2'
[2020-09-01 13:33:36]	select * from _tbl_tours_package where md5(PackageID)='c4ca4238a0b923820dcc509a6f75849b'
[2020-09-01 13:33:36]	select * from _tbl_tour where TourTypeID='1'
[2020-09-01 13:33:36]	select * from _tbl_sub_tour where SubTourTypeID='1'
[2020-09-01 13:33:36]	select * from _tbl_package_date_cost where PackageID='1' order by DateandCostID
[2020-09-01 13:33:36]	SELECT COUNT(EnquiryID) AS cnt FROM _tbl_tour_enquiry where PackageDateandCostID='1'
[2020-09-01 13:33:36]	SELECT COUNT(EnquiryID) AS cnt FROM _tbl_tour_enquiry where PackageDateandCostID='2'
[2020-09-01 13:33:36]	select * from _tbl_tour_enquiry where PackageID='1'
[2020-09-01 13:33:36]	select * from _tbl_package_date_cost where PackageID='1' and DateandCostID='2'
[2020-09-01 13:33:36]	select * from _tbl_package_date_cost where PackageID='1' and DateandCostID='1'
[2020-09-01 13:34:05]	select * from _tbl_tour_enquiry where md5(EnquiryID)='c81e728d9d4c2f636f067f89cc14862c'
[2020-09-01 13:34:05]	select * from _tbl_tours_package where PackageID='1'
[2020-09-01 13:34:05]	select * from _tbl_package_date_cost where DateandCostID='1'
[2020-09-01 13:34:48]	select * from _tbl_tours_package where md5(PackageID)='c4ca4238a0b923820dcc509a6f75849b'
[2020-09-01 13:34:48]	select * from _tbl_tour where TourTypeID='1'
[2020-09-01 13:34:48]	select * from _tbl_sub_tour where SubTourTypeID='1'
[2020-09-01 13:34:48]	select * from _tbl_package_date_cost where PackageID='1' order by DateandCostID
[2020-09-01 13:34:48]	SELECT COUNT(EnquiryID) AS cnt FROM _tbl_tour_enquiry where PackageDateandCostID='1'
[2020-09-01 13:34:48]	SELECT COUNT(EnquiryID) AS cnt FROM _tbl_tour_enquiry where PackageDateandCostID='2'
[2020-09-01 13:34:48]	select * from _tbl_tour_enquiry where PackageID='1'
[2020-09-01 13:34:48]	select * from _tbl_package_date_cost where PackageID='1' and DateandCostID='2'
[2020-09-01 13:34:48]	select * from _tbl_package_date_cost where PackageID='1' and DateandCostID='1'
[2020-09-01 13:34:53]	select * from _tbl_tour_enquiry where md5(EnquiryID)='c4ca4238a0b923820dcc509a6f75849b'
[2020-09-01 13:34:53]	select * from _tbl_tours_package where PackageID='1'
[2020-09-01 13:34:53]	select * from _tbl_package_date_cost where DateandCostID='2'
[2020-09-01 13:35:00]	select * from _tbl_package_date_cost where md5(DateandCostID)='d41d8cd98f00b204e9800998ecf8427e'
[2020-09-01 13:35:00]	select * from _tbl_tours_package where md5(PackageID)=''
[2020-09-01 13:35:06]	insert into `_tbl_package_date_cost` (`TourDate`,`PackagePrice`,`OfferPrice`,`SavePrice`,`PackageID`,`IsActive`,`AddedOn`) values ('','','',Null,'','','2020-09-01 13:35:06')
[2020-09-01 13:35:06]	SQLSTATE[22007]: Invalid datetime format: 1292 Incorrect datetime value: '' for column 'TourDate' at row 1
[2020-09-01 13:35:11]	select * from _tbl_tours_package where md5(PackageID)='c4ca4238a0b923820dcc509a6f75849b'
[2020-09-01 13:35:11]	select * from _tbl_tour where TourTypeID='1'
[2020-09-01 13:35:11]	select * from _tbl_sub_tour where SubTourTypeID='1'
[2020-09-01 13:35:11]	select * from _tbl_package_date_cost where PackageID='1' order by DateandCostID
[2020-09-01 13:35:11]	SELECT COUNT(EnquiryID) AS cnt FROM _tbl_tour_enquiry where PackageDateandCostID='1'
[2020-09-01 13:35:11]	SELECT COUNT(EnquiryID) AS cnt FROM _tbl_tour_enquiry where PackageDateandCostID='2'
[2020-09-01 13:35:11]	select * from _tbl_tour_enquiry where PackageID='1'
[2020-09-01 13:35:11]	select * from _tbl_package_date_cost where PackageID='1' and DateandCostID='2'
[2020-09-01 13:35:11]	select * from _tbl_package_date_cost where PackageID='1' and DateandCostID='1'
[2020-09-01 13:36:05]	select * from _tbl_tours_package where md5(PackageID)='c4ca4238a0b923820dcc509a6f75849b'
[2020-09-01 13:36:05]	select * from _tbl_tour where TourTypeID='1'
[2020-09-01 13:36:05]	select * from _tbl_sub_tour where SubTourTypeID='1'
[2020-09-01 13:36:05]	select * from _tbl_package_date_cost where PackageID='1' order by DateandCostID
[2020-09-01 13:36:05]	SELECT COUNT(EnquiryID) AS cnt FROM _tbl_tour_enquiry where PackageDateandCostID='1'
[2020-09-01 13:36:05]	SELECT COUNT(EnquiryID) AS cnt FROM _tbl_tour_enquiry where PackageDateandCostID='2'
[2020-09-01 13:36:05]	select * from _tbl_tour_enquiry where PackageID='1'
[2020-09-01 13:36:05]	select * from _tbl_package_date_cost where PackageID='1' and DateandCostID='2'
[2020-09-01 13:36:05]	select * from _tbl_package_date_cost where PackageID='1' and DateandCostID='1'
[2020-09-01 13:36:19]	select * from _tbl_package_date_cost where md5(DateandCostID)='d41d8cd98f00b204e9800998ecf8427e'
[2020-09-01 13:36:19]	select * from _tbl_tours_package where PackageID=''
[2020-09-01 13:36:57]	select * from _tbl_tours_package where md5(PackageID)='c4ca4238a0b923820dcc509a6f75849b'
[2020-09-01 13:36:57]	select * from _tbl_tour where TourTypeID='1'
[2020-09-01 13:36:57]	select * from _tbl_sub_tour where SubTourTypeID='1'
[2020-09-01 13:36:57]	select * from _tbl_package_date_cost where PackageID='1' order by DateandCostID
[2020-09-01 13:36:57]	SELECT COUNT(EnquiryID) AS cnt FROM _tbl_tour_enquiry where PackageDateandCostID='1'
[2020-09-01 13:36:57]	SELECT COUNT(EnquiryID) AS cnt FROM _tbl_tour_enquiry where PackageDateandCostID='2'
[2020-09-01 13:36:57]	select * from _tbl_tour_enquiry where PackageID='1'
[2020-09-01 13:36:57]	select * from _tbl_package_date_cost where PackageID='1' and DateandCostID='2'
[2020-09-01 13:36:57]	select * from _tbl_package_date_cost where PackageID='1' and DateandCostID='1'
[2020-09-01 13:37:06]	select * from _tbl_package_date_cost where md5(DateandCostID)='d41d8cd98f00b204e9800998ecf8427e'
[2020-09-01 13:37:06]	select * from _tbl_tours_package where PackageID=''
[2020-09-01 13:38:14]	select * from _tbl_tours_package where md5(PackageID)='c4ca4238a0b923820dcc509a6f75849b'
[2020-09-01 13:38:14]	select * from _tbl_tour where TourTypeID='1'
[2020-09-01 13:38:14]	select * from _tbl_sub_tour where SubTourTypeID='1'
[2020-09-01 13:38:14]	select * from _tbl_package_date_cost where PackageID='1' order by DateandCostID
[2020-09-01 13:38:14]	SELECT COUNT(EnquiryID) AS cnt FROM _tbl_tour_enquiry where PackageDateandCostID='1'
[2020-09-01 13:38:14]	SELECT COUNT(EnquiryID) AS cnt FROM _tbl_tour_enquiry where PackageDateandCostID='2'
[2020-09-01 13:38:14]	select * from _tbl_tour_enquiry where PackageID='1'
[2020-09-01 13:38:14]	select * from _tbl_package_date_cost where PackageID='1' and DateandCostID='2'
[2020-09-01 13:38:14]	select * from _tbl_package_date_cost where PackageID='1' and DateandCostID='1'
[2020-09-01 13:38:23]	select * from _tbl_package_date_cost where md5(DateandCostID)='c4ca4238a0b923820dcc509a6f75849b'
[2020-09-01 13:38:23]	select * from _tbl_tours_package where PackageID='1'
[2020-09-01 13:39:16]	select * from _tbl_tours_package where md5(PackageID)='c4ca4238a0b923820dcc509a6f75849b'
[2020-09-01 13:39:16]	select * from _tbl_tour where TourTypeID='1'
[2020-09-01 13:39:16]	select * from _tbl_sub_tour where SubTourTypeID='1'
[2020-09-01 13:39:16]	select * from _tbl_package_date_cost where PackageID='1' order by DateandCostID
[2020-09-01 13:39:16]	SELECT COUNT(EnquiryID) AS cnt FROM _tbl_tour_enquiry where PackageDateandCostID='1'
[2020-09-01 13:39:16]	SELECT COUNT(EnquiryID) AS cnt FROM _tbl_tour_enquiry where PackageDateandCostID='2'
[2020-09-01 13:39:16]	select * from _tbl_tour_enquiry where PackageID='1'
[2020-09-01 13:39:16]	select * from _tbl_package_date_cost where PackageID='1' and DateandCostID='2'
[2020-09-01 13:39:16]	select * from _tbl_package_date_cost where PackageID='1' and DateandCostID='1'
[2020-09-01 13:39:22]	select * from _tbl_package_date_cost where md5(DateandCostID)='c81e728d9d4c2f636f067f89cc14862c'
[2020-09-01 13:39:22]	select * from _tbl_tours_package where PackageID='1'
[2020-09-01 13:40:14]	select * from _tbl_tours_package where md5(PackageID)='c4ca4238a0b923820dcc509a6f75849b'
[2020-09-01 13:40:14]	select * from _tbl_tour where TourTypeID='1'
[2020-09-01 13:40:14]	select * from _tbl_sub_tour where SubTourTypeID='1'
[2020-09-01 13:40:14]	select * from _tbl_package_date_cost where PackageID='1' order by DateandCostID
[2020-09-01 13:40:14]	SELECT COUNT(EnquiryID) AS cnt FROM _tbl_tour_enquiry where PackageDateandCostID='1'
[2020-09-01 13:40:14]	SELECT COUNT(EnquiryID) AS cnt FROM _tbl_tour_enquiry where PackageDateandCostID='2'
[2020-09-01 13:40:14]	select * from _tbl_tour_enquiry where PackageID='1'
[2020-09-01 13:40:14]	select * from _tbl_package_date_cost where PackageID='1' and DateandCostID='2'
[2020-09-01 13:40:14]	select * from _tbl_package_date_cost where PackageID='1' and DateandCostID='1'
[2020-09-01 13:40:20]	select * from _tbl_package_date_cost where md5(DateandCostID)='c4ca4238a0b923820dcc509a6f75849b'
[2020-09-01 13:40:20]	select * from _tbl_tours_package where PackageID='1'
[2020-09-01 13:42:12]	select * from _tbl_tours_package where md5(PackageID)='c4ca4238a0b923820dcc509a6f75849b'
[2020-09-01 13:42:12]	select * from _tbl_tour where TourTypeID='1'
[2020-09-01 13:42:12]	select * from _tbl_sub_tour where SubTourTypeID='1'
[2020-09-01 13:42:12]	select * from _tbl_package_date_cost where PackageID='1' order by DateandCostID
[2020-09-01 13:42:12]	SELECT COUNT(EnquiryID) AS cnt FROM _tbl_tour_enquiry where PackageDateandCostID='1'
[2020-09-01 13:42:12]	SELECT COUNT(EnquiryID) AS cnt FROM _tbl_tour_enquiry where PackageDateandCostID='2'
[2020-09-01 13:42:12]	select * from _tbl_tour_enquiry where PackageID='1'
[2020-09-01 13:42:12]	select * from _tbl_package_date_cost where PackageID='1' and DateandCostID='2'
[2020-09-01 13:42:12]	select * from _tbl_package_date_cost where PackageID='1' and DateandCostID='1'
[2020-09-01 13:42:18]	select * from _tbl_package_date_cost where md5(DateandCostID)='c4ca4238a0b923820dcc509a6f75849b'
[2020-09-01 13:42:18]	select * from _tbl_tours_package where PackageID='1'
[2020-09-01 13:42:55]	select * from _tbl_tours_package where md5(PackageID)='c4ca4238a0b923820dcc509a6f75849b'
[2020-09-01 13:42:55]	select * from _tbl_tour where TourTypeID='1'
[2020-09-01 13:42:55]	select * from _tbl_sub_tour where SubTourTypeID='1'
[2020-09-01 13:42:55]	select * from _tbl_package_date_cost where PackageID='1' order by DateandCostID
[2020-09-01 13:42:55]	SELECT COUNT(EnquiryID) AS cnt FROM _tbl_tour_enquiry where PackageDateandCostID='1'
[2020-09-01 13:42:55]	SELECT COUNT(EnquiryID) AS cnt FROM _tbl_tour_enquiry where PackageDateandCostID='2'
[2020-09-01 13:42:55]	select * from _tbl_tour_enquiry where PackageID='1'
[2020-09-01 13:42:55]	select * from _tbl_package_date_cost where PackageID='1' and DateandCostID='2'
[2020-09-01 13:42:55]	select * from _tbl_package_date_cost where PackageID='1' and DateandCostID='1'
[2020-09-01 13:43:03]	select * from _tbl_package_date_cost where md5(DateandCostID)='c81e728d9d4c2f636f067f89cc14862c'
[2020-09-01 13:43:03]	select * from _tbl_tours_package where PackageID='1'
[2020-09-01 13:43:27]	select * from _tbl_tours_package where md5(PackageID)='c4ca4238a0b923820dcc509a6f75849b'
[2020-09-01 13:43:27]	select * from _tbl_tour where TourTypeID='1'
[2020-09-01 13:43:27]	select * from _tbl_sub_tour where SubTourTypeID='1'
[2020-09-01 13:43:27]	select * from _tbl_package_date_cost where PackageID='1' order by DateandCostID
[2020-09-01 13:43:27]	SELECT COUNT(EnquiryID) AS cnt FROM _tbl_tour_enquiry where PackageDateandCostID='1'
[2020-09-01 13:43:27]	SELECT COUNT(EnquiryID) AS cnt FROM _tbl_tour_enquiry where PackageDateandCostID='2'
[2020-09-01 13:43:27]	select * from _tbl_tour_enquiry where PackageID='1'
[2020-09-01 13:43:27]	select * from _tbl_package_date_cost where PackageID='1' and DateandCostID='2'
[2020-09-01 13:43:27]	select * from _tbl_package_date_cost where PackageID='1' and DateandCostID='1'
[2020-09-01 13:43:33]	select * from _tbl_package_date_cost where md5(DateandCostID)='c4ca4238a0b923820dcc509a6f75849b'
[2020-09-01 13:43:33]	select * from _tbl_tours_package where PackageID='1'
[2020-09-01 13:46:14]	select * from _tbl_tours_package where md5(PackageID)='c4ca4238a0b923820dcc509a6f75849b'
[2020-09-01 13:46:14]	select * from _tbl_tour where TourTypeID='1'
[2020-09-01 13:46:14]	select * from _tbl_sub_tour where SubTourTypeID='1'
[2020-09-01 13:46:14]	select * from _tbl_package_date_cost where PackageID='1' order by DateandCostID
[2020-09-01 13:46:14]	SELECT COUNT(EnquiryID) AS cnt FROM _tbl_tour_enquiry where PackageDateandCostID='1'
[2020-09-01 13:46:14]	SELECT COUNT(EnquiryID) AS cnt FROM _tbl_tour_enquiry where PackageDateandCostID='2'
[2020-09-01 13:46:14]	select * from _tbl_tour_enquiry where PackageID='1'
[2020-09-01 13:46:14]	select * from _tbl_package_date_cost where PackageID='1' and DateandCostID='2'
[2020-09-01 13:46:14]	select * from _tbl_package_date_cost where PackageID='1' and DateandCostID='1'
[2020-09-01 13:46:18]	select * from _tbl_tour_enquiry where md5(EnquiryID)='c4ca4238a0b923820dcc509a6f75849b'
[2020-09-01 13:46:18]	select * from _tbl_tours_package where PackageID='1'
[2020-09-01 13:46:18]	select * from _tbl_package_date_cost where DateandCostID='2'
[2020-09-01 13:46:24]	select * from _tbl_package_date_cost where md5(DateandCostID)='c4ca4238a0b923820dcc509a6f75849b'
[2020-09-01 13:46:24]	select * from _tbl_tours_package where PackageID='1'
[2020-09-01 13:48:10]	select * from _tbl_tours_package where md5(PackageID)='c4ca4238a0b923820dcc509a6f75849b'
[2020-09-01 13:48:10]	select * from _tbl_tour where TourTypeID='1'
[2020-09-01 13:48:10]	select * from _tbl_sub_tour where SubTourTypeID='1'
[2020-09-01 13:48:10]	select * from _tbl_package_date_cost where PackageID='1' order by DateandCostID
[2020-09-01 13:48:10]	SELECT COUNT(EnquiryID) AS cnt FROM _tbl_tour_enquiry where PackageDateandCostID='1'
[2020-09-01 13:48:10]	SELECT COUNT(EnquiryID) AS cnt FROM _tbl_tour_enquiry where PackageDateandCostID='2'
[2020-09-01 13:48:10]	select * from _tbl_tour_enquiry where PackageID='1'
[2020-09-01 13:48:10]	select * from _tbl_package_date_cost where PackageID='1' and DateandCostID='2'
[2020-09-01 13:48:10]	select * from _tbl_package_date_cost where PackageID='1' and DateandCostID='1'
[2020-09-01 13:48:16]	select * from _tbl_package_date_cost where md5(DateandCostID)='c4ca4238a0b923820dcc509a6f75849b'
[2020-09-01 13:48:16]	select * from _tbl_tours_package where PackageID='1'
[2020-09-01 13:51:50]	select * from _tbl_tours_package where md5(PackageID)='c4ca4238a0b923820dcc509a6f75849b'
[2020-09-01 13:51:50]	select * from _tbl_tour where TourTypeID='1'
[2020-09-01 13:51:50]	select * from _tbl_sub_tour where SubTourTypeID='1'
[2020-09-01 13:51:50]	select * from _tbl_package_date_cost where PackageID='1' order by DateandCostID
[2020-09-01 13:51:50]	SELECT COUNT(EnquiryID) AS cnt FROM _tbl_tour_enquiry where PackageDateandCostID='1'
